"","GEOID","NAME","total_popE","total_popM","incomeE","incomeM","whiteE","whiteM","blackE","blackM","nativeE","nativeM","asianE","asianM","PIE","PIM","HispE","HispM","summary_est","summary_moe","geometry","Wpercent","Bpercent","Npercent","Apercent","PIpercent","Hpercent"
"70","31109000500","Census Tract 5; Lancaster County; Nebraska",2453,394,39476,16437,1615,293,212,108,7,7,107,78,0,10,246,109,2453,394,list(c(-96.722808, -96.718173, -96.717561, -96.716597, -96.712165, -96.70773, -96.701313, -96.700877, -96.698992, -96.702163, -96.707181, -96.708428, -96.708517, -96.707489, -96.707123, -96.708463, -96.708479, -96.713891, -96.723116, -96.722808, 40.816785, 40.821258, 40.824535, 40.825907, 40.828701, 40.831701, 40.83413, 40.83067, 40.827268, 40.825625, 40.822934, 40.821712, 40.819299, 40.817737, 40.816901, 40.81696, 40.813671, 40.813688, 40.813711, 40.816785)),65.8377496942519,8.64247859763555,0.285364859355891,4.36200570729719,0,10.0285364859356
"71","31109001800","Census Tract 18; Lancaster County; Nebraska",2336,417,27014,5101,1530,299,149,155,4,8,246,157,0,10,267,142,2336,417,list(c(-96.696732, -96.69385, -96.682396, -96.682406, -96.682407, -96.682413, -96.68245, -96.685994, -96.686434, -96.687255, -96.687831, -96.688949, -96.690663, -96.696769, -96.696732, 40.815823, 40.815809, 40.815759, 40.813583, 40.813471, 40.812419, 40.806209, 40.805976, 40.805575, 40.806397, 40.808073, 40.809007, 40.809158, 40.809176, 40.815823)),65.4965753424658,6.37842465753425,0.171232876712329,10.5308219178082,0,11.4297945205479
"72","31109002800","Census Tract 28; Lancaster County; Nebraska",5192,696,71463,17308,4635,644,85,113,0,15,56,63,0,15,165,180,5192,696,list(c(-96.715492, -96.712927, -96.707118, -96.706269, -96.699205, -96.696827, -96.692058, -96.692066, -96.692075, -96.675699, -96.681301, -96.683025, -96.682822, -96.698632, -96.701542, -96.703841, -96.704968, -96.705027, -96.705107, -96.709928, -96.714909, -96.715492, 40.785456, 40.784761, 40.78464, 40.784555, 40.784477, 40.78447, 40.784456, 40.780937, 40.77731, 40.777137, 40.769467, 40.769568, 40.768125, 40.770475, 40.771511, 40.773178, 40.774468, 40.77456, 40.774658, 40.78104, 40.784498, 40.785456
)),89.2719568567026,1.63713405238829,0,1.07858243451464,0,3.17796610169492
"73","31109003302","Census Tract 33.02; Lancaster County; Nebraska",5572,852,102000,16506,3923,871,303,155,17,23,182,142,0,15,871,255,5572,852,list(c(-96.796333, -96.796299, -96.796343, -96.79625, -96.796219, -96.79613, -96.787349, -96.787305, -96.779872, -96.779823, -96.779084, -96.774713, -96.769723, -96.76737, -96.766827, -96.766926, -96.764953, -96.763544, -96.761083, -96.757989, -96.757518, -96.757382, -96.755406, -96.753703, -96.747707, -96.745845, -96.752999, -96.754466, -96.754939, -96.756483, -96.755126, -96.753726, -96.753283, -96.757775, -96.774306, -96.778701, -96.784507, -96.78799, -96.790872, -96.792583, -96.796422, -96.796333, 
40.799193, 40.808242, 40.817903, 40.828245, 40.831882, 40.842758, 40.842783, 40.846917, 40.846883, 40.844707, 40.843767, 40.841717, 40.841664, 40.839871, 40.837003, 40.826988, 40.824481, 40.824029, 40.8239, 40.825296, 40.826718, 40.830238, 40.832228, 40.832925, 40.832751, 40.83182, 40.821416, 40.819316, 40.818794, 40.817626, 40.813822, 40.810608, 40.809953, 40.809538, 40.808772, 40.807867, 40.806586, 40.804837, 40.80223, 40.799185, 40.790496, 40.799193)),70.4055994256999,5.43790380473798,0.305096913137114,3.26633165829146,0,15.6317300789663
"74","31109010100","Census Tract 101; Lancaster County; Nebraska",7377,563,105481,15169,6897,574,2,4,3,5,0,15,0,15,296,231,7377,563,list(c(-96.682519, -96.681811, -96.681033, -96.681754, -96.681649, -96.681336, -96.681342, -96.681352, -96.681355, -96.681361, -96.681364, -96.681366, -96.681372, -96.681403, -96.67897, -96.658708, -96.656551, -96.654782, -96.652476, -96.60111, -96.592778, -96.583157, -96.563918, -96.563469, -96.526151, -96.502152, -96.50013, -96.482991, -96.473435, -96.463869, -96.463866, -96.463868, -96.463861, -96.463833, -96.463742, -96.463833, -96.463737, -96.463714, -96.463714, -96.463714, -96.463722, -96.463764, 
-96.541792, -96.558956, -96.567835, -96.567713, -96.567696, -96.56765, -96.56763, -96.567506, -96.567479, -96.567443, -96.567476, -96.567143, -96.570024, -96.573335, -96.575234, -96.598273, -96.605367, -96.643969, -96.644875, -96.650034, -96.662795, -96.66317, -96.666515, -96.67157, -96.678635, -96.681983, -96.682128, -96.682519, 40.893306, 40.8933, 40.896419, 40.90112, 40.915068, 40.95861, 40.965768, 40.976648, 40.980281, 40.987529, 40.991152, 40.994755, 41.002006, 41.045657, 41.045653, 41.045602, 
41.045384, 41.045693, 41.045569, 41.045444, 41.045396, 41.045404, 41.045342, 41.045342, 41.045258, 41.045206, 41.045304, 41.045165, 41.045117, 41.045083, 41.030572, 41.023329, 41.016069, 40.976159, 40.957877, 40.950741, 40.943493, 40.885478, 40.870979, 40.870951, 40.841968, 40.78396, 40.784082, 40.784102, 40.784112, 40.813065, 40.820281, 40.823887, 40.827493, 40.870863, 40.88526, 40.89157, 40.894161, 40.895844, 40.896922, 40.897697, 40.897773, 40.89699, 40.897127, 40.897036, 40.897034, 40.897021, 
40.896989, 40.89694, 40.896144, 40.893208, 40.888672, 40.886522, 40.88643, 40.893306)),93.4932899552664,0.0271112918530568,0.0406669377795852,0,0,4.01247119425241
"75","31109010401","Census Tract 104.01; Lancaster County; Nebraska",4651,448,103573,6620,4513,443,8,12,0,10,0,10,0,10,58,43,4651,448,list(c(-96.690292, -96.690247, -96.69021, -96.688484, -96.688173, -96.682335, -96.681469, -96.680972, -96.644407, -96.628523, -96.622735, -96.615818, -96.606282, -96.572059, -96.572295, -96.5723, -96.57231, -96.572505, -96.572356, -96.57241, -96.572531, -96.591221, -96.591161, -96.591914, -96.591804, -96.686259, -96.686911, -96.685796, -96.685974, -96.690599, -96.690292, 40.693767, 40.695715, 40.697386, 40.697384, 40.697383, 40.697377, 40.697377, 40.697376, 40.697333, 40.697315, 40.697305, 40.697295, 
40.697279, 40.697215, 40.684445, 40.683287, 40.676044, 40.668799, 40.64717, 40.639942, 40.618218, 40.618235, 40.610991, 40.596147, 40.581675, 40.581308, 40.610299, 40.679215, 40.679218, 40.679282, 40.693767)),97.0328961513653,0.172006020210707,0,0,0,1.24704364652763
"76","31109002200","Census Tract 22; Lancaster County; Nebraska",5678,841,64050,12628,3401,707,569,343,59,49,157,205,0,15,1225,569,5678,841,list(c(-96.72512, -96.723376, -96.723627, -96.717413, -96.716331, -96.714217, -96.708581, -96.7071, -96.702635, -96.701399, -96.69684, -96.696654, -96.696745, -96.696827, -96.699205, -96.706269, -96.707118, -96.712927, -96.715492, -96.723999, -96.72512, 40.788146, 40.797718, 40.799113, 40.798892, 40.798946, 40.799239, 40.79922, 40.799214, 40.799198, 40.799194, 40.799179, 40.799135, 40.791757, 40.78447, 40.784477, 40.784555, 40.78464, 40.784761, 40.785456, 40.787959, 40.788146)),59.8978513561113,10.0211342021839,1.03909827404015,2.76505811905601,0,21.5744980626981
"77","31109003728","Census Tract 37.28; Lancaster County; Nebraska",4812,763,82283,18778,3909,768,118,104,8,14,249,248,0,10,270,183,4812,763,list(c(-96.60689, -96.605493, -96.60478, -96.602891, -96.603584, -96.605492, -96.605596, -96.605404, -96.605354, -96.605346, -96.60513, -96.60378, -96.605146, -96.605367, -96.598273, -96.575234, -96.573335, -96.570024, -96.567143, -96.567476, -96.567443, -96.567479, -96.567506, -96.56763, -96.57422, -96.586887, -96.601174, -96.605949, -96.605933, -96.605912, -96.605793, -96.605716, -96.605706, -96.605667, -96.60565, -96.605591, -96.605762, -96.60689, 40.875027, 40.875765, 40.876138, 40.877121, 40.87771, 
40.878053, 40.878335, 40.881954, 40.885144, 40.885571, 40.888571, 40.890488, 40.893252, 40.897127, 40.89699, 40.897773, 40.897697, 40.896922, 40.895844, 40.894161, 40.89157, 40.88526, 40.870863, 40.827493, 40.827616, 40.82784, 40.827975, 40.828009, 40.835308, 40.8426, 40.851578, 40.857091, 40.85811, 40.862328, 40.864306, 40.871096, 40.87355, 40.875027)),81.2344139650873,2.45220282626766,0.166251039068994,5.17456359102244,0,5.61097256857855
"78","31109002100","Census Tract 21; Lancaster County; Nebraska",2483,417,44412,7184,1544,361,22,24,30,33,136,120,0,10,631,170,2483,417,list(c(-96.724149, -96.724359, -96.723505, -96.723116, -96.713891, -96.708479, -96.708502, -96.708514, -96.708541, -96.708581, -96.714217, -96.716331, -96.717413, -96.723627, -96.72527, -96.724149, 40.804399, 40.80658, 40.807466, 40.813711, 40.813688, 40.813671, 40.809212, 40.806956, 40.803666, 40.79922, 40.799239, 40.798946, 40.798892, 40.799113, 40.802473, 40.804399)),62.1828433346758,0.886024969794603,1.20821586790173,5.47724526782118,0,25.4128070881998
"79","31109003104","Census Tract 31.04; Lancaster County; Nebraska",5693,912,53247,9147,3620,657,210,139,62,53,110,94,0,15,1409,441,5693,912,list(c(-96.745845, -96.742946, -96.739726, -96.739452, -96.732825, -96.728741, -96.72097, -96.719805, -96.720264, -96.720311, -96.720332, -96.720167, -96.720338, -96.720225, -96.720335, -96.720356, -96.720401, -96.730462, -96.73197, -96.737459, -96.744768, -96.745845, 40.83182, 40.835753, 40.839133, 40.839389, 40.845989, 40.850069, 40.857832, 40.857149, 40.856626, 40.848449, 40.84406, 40.843523, 40.843387, 40.843207, 40.842825, 40.839414, 40.831928, 40.829793, 40.829674, 40.830079, 40.831195, 40.83182
)),63.586861057439,3.68874055858071,1.08905673634288,1.93219743544704,0,24.7496926049535
"80","31109010202","Census Tract 102.02; Lancaster County; Nebraska",4639,363,105606,14138,4353,380,7,17,0,10,136,129,4,9,68,60,4639,363,list(c(-96.91094, -96.908507, -96.906551, -96.903322, -96.881917, -96.87787, -96.870473, -96.860781, -96.852702, -96.825952, -96.812936, -96.795561, -96.793781, -96.701261, -96.699861, -96.697613, -96.681403, -96.681372, -96.681366, -96.681364, -96.681361, -96.681355, -96.681352, -96.681342, -96.681336, -96.681649, -96.681754, -96.681033, -96.681811, -96.682519, -96.687616, -96.691394, -96.69636, -96.701035, -96.701024, -96.700911, -96.719893, -96.739127, -96.748758, -96.758383, -96.75833, -96.758988, 
-96.75895, -96.758828, -96.75907, -96.764827, -96.776317, -96.780698, -96.781455, -96.782939, -96.784589, -96.7868, -96.787002, -96.795907, -96.795908, -96.795971, -96.796017, -96.805534, -96.805685, -96.815173, -96.815221, -96.815245, -96.815269, -96.805688, -96.797332, -96.79613, -96.796219, -96.79625, -96.796343, -96.796299, -96.796333, -96.796422, -96.79655, -96.824514, -96.834794, -96.84441, -96.853897, -96.863443, -96.910751, -96.910757, -96.910658, -96.910619, -96.910616, -96.910559, -96.910528, 
-96.910495, -96.910505, -96.910516, -96.910535, -96.910545, -96.91056, -96.910599, -96.910599, -96.910645, -96.910666, -96.910678, -96.910689, -96.910777, -96.91094, 41.046116, 41.046091, 41.046096, 41.04609, 41.046046, 41.045775, 41.046054, 41.045891, 41.046028, 41.045953, 41.045908, 41.045885, 41.045894, 41.045707, 41.045834, 41.045691, 41.045657, 41.002006, 40.994755, 40.991152, 40.987529, 40.980281, 40.976648, 40.965768, 40.95861, 40.915068, 40.90112, 40.896419, 40.8933, 40.893306, 40.893341, 
40.893367, 40.893402, 40.893434, 40.894056, 40.900662, 40.900716, 40.900755, 40.900784, 40.900813, 40.883284, 40.880743, 40.880285, 40.879357, 40.879358, 40.879393, 40.879935, 40.880807, 40.881103, 40.879446, 40.878577, 40.875998, 40.8718, 40.871813, 40.871692, 40.864547, 40.857274, 40.857308, 40.857308, 40.857342, 40.850044, 40.846416, 40.842845, 40.842803, 40.842762, 40.842758, 40.831882, 40.828245, 40.817903, 40.808242, 40.799193, 40.790496, 40.784667, 40.784735, 40.784761, 40.784803, 40.784843, 
40.784859, 40.784944, 40.799368, 40.820585, 40.828445, 40.829415, 40.857474, 40.864481, 40.871999, 40.879269, 40.886476, 40.904408, 40.915487, 40.926214, 40.958407, 40.958946, 40.97355, 40.980633, 40.984518, 40.987993, 41.016891, 41.046116)),93.83487820651,0.150894589351153,0,2.93166630739383,0.0862254796292304,1.46583315369692
"81","31109003721","Census Tract 37.21; Lancaster County; Nebraska",3978,346,103250,18004,3214,444,0,10,0,10,210,168,0,10,432,305,3978,346,list(c(-96.625222, -96.62515, -96.624995, -96.618633, -96.61193, -96.606008, -96.60606, -96.606156, -96.618658, -96.625272, -96.625222, 40.77715, 40.784285, 40.784285, 40.784268, 40.78425, 40.784233, 40.779126, 40.769739, 40.76968, 40.769693, 40.77715)),80.7943690296631,0,0,5.2790346907994,0,10.8597285067873
